procurement_id,po_date,supplier_id,product_id,warehouse,quantity_ordered,quantity_received,unit_cost,procurement_cost,expected_delivery_date,actual_delivery_date
PO01353,2025-03-12,S014,P010,WH-North,95,93,6761.94,628860.42,2025-03-17,2025-03-15
PO01354,2026-01-29,S013,P066,WH-South,405,337,6590.35,2220947.95,2026-02-03,2026-02-10
PO01355,2026-03-01,S013,P076,WH-North,27,24,1819.91,43677.84,2026-03-12,2026-03-09
PO01356,2025-11-24,S025,P094,WH-West,97,80,7900.12,632009.6,2025-12-07,2025-12-15
PO01357,2025-03-01,S001,P015,WH-East,427,427,7332.43,3130947.61,2025-03-06,2025-03-03
PO01358,2026-06-27,S017,P087,WH-South,126,121,5608.98,678686.58,2026-07-16,2026-07-20
PO01359,2026-03-31,S010,P082,WH-North,59,53,5709.22,302588.66,2026-04-16,2026-04-13
PO01360,2025-05-12,S005,P061,WH-North,124,111,6142.41,681807.51,2025-05-20,2025-05-21
PO01361,2025-04-12,S019,P031,WH-West,172,163,1614.17,263109.71,2025-04-26,2025-04-30
PO01362,2025-08-19,S022,P038,WH-North,337,282,7793.26,2197699.32,2025-09-10,2025-09-13
PO01363,2025-08-06,S005,P029,WH-West,77,65,6128.71,398366.15,2025-08-29,2025-09-01
PO01364,2025-10-10,S012,P078,WH-West,346,342,5690.78,1946246.76,2025-11-03,2025-11-07
PO01365,2026-01-03,S014,P043,WH-West,435,374,6183.15,2312498.1,2026-01-12,2026-01-19
PO01366,2025-04-01,S003,P023,WH-North,392,378,1939.29,733051.62,2025-04-07,2025-04-06
PO01367,2026-01-04,S017,P025,WH-East,106,92,1867.3,171791.6,2026-01-15,2026-01-16
PO01368,2025-05-19,S023,P028,WH-South,193,162,1287.42,208562.04,2025-05-29,2025-05-27
PO01369,2025-12-09,S018,P099,WH-North,378,378,1041.43,393660.54,2025-12-29,2025-12-30
PO01370,2025-04-24,S025,P094,WH-South,173,173,7900.12,1366720.76,2025-05-13,2025-05-14
PO01371,2025-01-22,S013,P091,WH-North,317,298,2579.79,768777.42,2025-02-04,2025-02-02
PO01372,2025-01-23,S017,P072,WH-West,26,24,5486.78,131682.72,2025-02-03,2025-02-09
PO01373,2025-03-06,S020,P083,WH-South,75,70,1022.9,71603.0,2025-03-20,2025-03-28
PO01374,2026-04-05,S019,P001,WH-West,450,406,1589.96,645523.76,2026-04-11,2026-04-13
PO01375,2025-04-24,S002,P020,WH-North,453,440,1946.07,856270.8,2025-05-01,2025-04-28
PO01376,2026-05-12,S025,P094,WH-North,448,435,7900.12,3436552.2,2026-06-04,2026-06-08
PO01377,2026-04-27,S005,P029,WH-East,87,86,6128.71,527069.06,2026-05-04,2026-05-11
PO01378,2026-06-24,S003,P008,WH-South,319,295,5513.62,1626517.9,2026-07-06,2026-07-03
PO01379,2025-08-27,S010,P062,WH-North,428,420,7600.79,3192331.8,2025-09-05,2025-09-04
PO01380,2025-09-14,S010,P014,WH-North,327,278,5698.83,1584274.74,2025-10-08,2025-10-05
PO01381,2025-10-12,S022,P038,WH-East,165,136,7793.26,1059883.36,2025-10-28,2025-10-26
PO01382,2026-02-08,S001,P003,WH-East,410,389,5817.69,2263081.41,2026-02-23,2026-02-26
PO01383,2025-02-15,S001,P003,WH-East,297,250,5817.69,1454422.5,2025-02-23,2025-02-26
PO01384,2026-04-01,S017,P055,WH-West,279,260,1236.07,321378.2,2026-04-09,2026-04-16
PO01385,2026-01-27,S012,P078,WH-East,176,170,5690.78,967432.6,2026-02-01,2026-02-02
PO01386,2026-04-11,S012,P021,WH-East,235,212,2470.72,523792.64,2026-04-22,2026-04-23
PO01387,2025-08-01,S003,P035,WH-South,393,326,7193.14,2344963.64,2025-08-25,2025-08-28
PO01388,2026-02-16,S017,P044,WH-West,187,187,3055.75,571425.25,2026-02-22,2026-02-28
PO01389,2025-06-08,S017,P044,WH-West,455,377,3055.75,1152017.75,2025-06-13,2025-06-20
PO01390,2026-04-16,S014,P043,WH-North,389,389,6183.15,2405245.35,2026-05-09,2026-05-17
PO01391,2026-04-17,S001,P041,WH-South,335,278,7152.57,1988414.46,2026-05-08,2026-05-14
PO01392,2025-04-20,S001,P027,WH-East,188,182,3376.64,614548.48,2025-05-05,2025-05-06
PO01393,2026-03-19,S025,P092,WH-West,479,479,7533.17,3608388.43,2026-03-28,2026-04-01
PO01394,2026-04-10,S023,P028,WH-North,92,92,1287.42,118442.64,2026-04-20,2026-04-19
PO01395,2025-12-01,S023,P005,WH-South,290,290,3730.15,1081743.5,2025-12-11,2025-12-09
PO01396,2026-06-28,S014,P043,WH-East,398,397,6183.15,2454710.55,2026-07-19,2026-07-25
PO01397,2025-08-23,S004,P063,WH-South,96,89,4099.62,364866.18,2025-09-16,2025-09-16
PO01398,2025-01-23,S021,P039,WH-South,76,71,1910.51,135646.21,2025-02-06,2025-02-09
PO01399,2025-05-24,S014,P010,WH-East,369,348,6761.94,2353155.12,2025-06-07,2025-06-12
PO01400,2025-11-02,S004,P063,WH-North,118,118,4099.62,483755.16,2025-11-15,2025-11-14
PO01401,2026-05-07,S004,P009,WH-East,182,180,5350.8,963144.0,2026-05-29,2026-06-05
PO01402,2026-01-30,S025,P084,WH-West,365,356,6608.9,2352768.4,2026-02-16,2026-02-15
PO01403,2025-08-13,S022,P093,WH-East,294,281,7471.92,2099609.52,2025-08-25,2025-09-01
PO01404,2025-02-17,S005,P029,WH-South,424,400,6128.71,2451484.0,2025-03-04,2025-03-07
PO01405,2026-06-30,S023,P028,WH-North,488,488,1287.42,628260.96,2026-07-11,2026-07-08
PO01406,2026-02-09,S021,P011,WH-East,416,357,7695.2,2747186.4,2026-02-20,2026-02-23
PO01407,2025-04-12,S013,P085,WH-West,296,254,800.7,203377.8,2025-04-19,2025-04-17
PO01408,2026-06-13,S018,P099,WH-North,363,363,1041.43,378039.09,2026-07-03,2026-07-09
PO01409,2025-08-29,S017,P087,WH-South,45,42,5608.98,235577.16,2025-09-15,2025-09-12
PO01410,2025-10-17,S022,P093,WH-East,75,69,7471.92,515562.48,2025-11-08,2025-11-14
PO01411,2025-09-13,S001,P015,WH-North,50,50,7332.43,366621.5,2025-10-05,2025-10-10
PO01412,2025-12-27,S013,P081,WH-North,49,49,7060.83,345980.67,2026-01-12,2026-01-09
PO01413,2025-03-08,S015,P024,WH-South,43,37,3955.92,146369.04,2025-03-25,2025-03-29
PO01414,2025-10-07,S003,P035,WH-North,115,98,7193.14,704927.72,2025-10-14,2025-10-20
PO01415,2026-02-10,S005,P061,WH-North,177,173,6142.41,1062636.93,2026-02-17,2026-02-20
PO01416,2025-01-05,S002,P020,WH-West,140,137,1946.07,266611.59,2025-01-11,2025-01-17
PO01417,2026-06-27,S022,P058,WH-North,173,150,2347.48,352122.0,2026-07-08,2026-07-13
PO01418,2025-06-01,S004,P063,WH-East,377,373,4099.62,1529158.26,2025-06-07,2025-06-15
PO01419,2025-09-24,S016,P100,WH-West,101,93,4482.47,416869.71,2025-10-04,2025-10-05
PO01420,2025-02-17,S012,P075,WH-West,380,347,4020.25,1395026.75,2025-03-06,2025-03-05
PO01421,2025-11-30,S025,P094,WH-East,329,329,7900.12,2599139.48,2025-12-15,2025-12-12
PO01422,2025-05-16,S020,P060,WH-West,388,358,1061.17,379898.86,2025-05-25,2025-05-23
PO01423,2026-06-03,S021,P039,WH-South,399,338,1910.51,645752.38,2026-06-14,2026-06-16
PO01424,2026-04-28,S002,P020,WH-South,351,307,1946.07,597443.49,2026-05-13,2026-05-17
PO01425,2025-04-29,S005,P086,WH-East,296,262,2683.09,702969.58,2025-05-10,2025-05-15
PO01426,2025-10-15,S012,P088,WH-North,426,426,5620.86,2394486.36,2025-10-27,2025-10-31
PO01427,2025-12-08,S022,P058,WH-West,145,127,2347.48,298129.96,2025-12-16,2025-12-14
PO01428,2025-10-05,S012,P064,WH-East,303,275,6957.51,1913315.25,2025-10-19,2025-10-16
PO01429,2026-05-09,S010,P014,WH-West,143,139,5698.83,792137.37,2026-06-02,2026-06-08
PO01430,2025-06-13,S020,P036,WH-South,100,87,6872.15,597877.05,2025-07-02,2025-07-02
PO01431,2025-10-12,S008,P013,WH-South,354,340,272.75,92735.0,2025-10-31,2025-11-01
PO01432,2025-08-11,S019,P001,WH-East,298,257,1589.96,408619.72,2025-09-03,2025-09-09
PO01433,2026-01-12,S013,P091,WH-West,462,401,2579.79,1034495.79,2026-01-26,2026-01-28
PO01434,2025-02-22,S008,P013,WH-South,200,200,272.75,54550.0,2025-02-28,2025-02-28
PO01435,2025-11-24,S003,P035,WH-West,328,293,7193.14,2107590.02,2025-12-14,2025-12-15
PO01436,2025-12-07,S003,P008,WH-South,181,175,5513.62,964883.5,2025-12-31,2026-01-04
PO01437,2026-06-11,S007,P018,WH-South,495,489,5728.7,2801334.3,2026-06-20,2026-06-26
PO01438,2025-04-28,S002,P034,WH-South,343,305,5330.87,1625915.35,2025-05-19,2025-05-18
PO01439,2025-07-01,S017,P052,WH-South,380,339,1367.08,463440.12,2025-07-08,2025-07-05
PO01440,2026-05-05,S003,P070,WH-North,31,30,2363.97,70919.1,2026-05-17,2026-05-22
PO01441,2026-05-21,S022,P058,WH-East,149,140,2347.48,328647.2,2026-06-05,2026-06-10
PO01442,2025-11-21,S001,P027,WH-West,300,268,3376.64,904939.52,2025-11-30,2025-11-28
PO01443,2025-07-13,S007,P018,WH-South,363,352,5728.7,2016502.4,2025-08-03,2025-08-02
PO01444,2025-06-27,S022,P057,WH-South,370,367,606.82,222702.94,2025-07-05,2025-07-09
PO01445,2025-01-09,S004,P009,WH-South,144,125,5350.8,668850.0,2025-01-21,2025-01-20
PO01446,2026-02-16,S012,P064,WH-East,471,389,6957.51,2706471.39,2026-02-22,2026-02-21
PO01447,2026-06-08,S009,P079,WH-West,191,167,6732.07,1124255.69,2026-06-28,2026-06-30
PO01448,2025-01-13,S003,P023,WH-East,437,417,1939.29,808683.93,2025-01-26,2025-01-28
PO01449,2025-10-04,S022,P059,WH-East,153,153,524.57,80259.21,2025-10-25,2025-10-28
PO01450,2026-03-15,S017,P067,WH-South,370,367,3111.48,1141913.16,2026-03-29,2026-04-04
PO01451,2025-02-07,S017,P073,WH-West,58,50,4048.01,202400.5,2025-02-24,2025-02-24
PO01452,2026-03-11,S007,P022,WH-South,402,400,7083.75,2833500.0,2026-04-01,2026-04-02
PO01453,2025-09-01,S012,P050,WH-East,197,193,1675.05,323284.65,2025-09-17,2025-09-23
PO01454,2025-06-22,S003,P023,WH-North,299,289,1939.29,560454.81,2025-07-05,2025-07-04
PO01455,2025-09-08,S025,P084,WH-North,492,471,6608.9,3112791.9,2025-09-27,2025-09-25
PO01456,2025-12-08,S017,P052,WH-East,24,24,1367.08,32809.92,2025-12-22,2025-12-21
PO01457,2025-01-14,S021,P007,WH-South,73,72,7730.21,556575.12,2025-02-06,2025-02-14
PO01458,2025-10-01,S007,P017,WH-South,329,324,5748.97,1862666.28,2025-10-22,2025-10-21
PO01459,2025-12-19,S001,P003,WH-West,285,241,5817.69,1402063.29,2025-12-30,2025-12-28
PO01460,2025-05-15,S021,P007,WH-West,101,97,7730.21,749830.37,2025-06-02,2025-05-30
PO01461,2026-03-18,S023,P077,WH-North,240,237,7797.85,1848090.45,2026-04-04,2026-04-11
PO01462,2026-01-14,S001,P041,WH-South,350,300,7152.57,2145771.0,2026-01-20,2026-01-19
PO01463,2025-05-07,S003,P023,WH-East,260,224,1939.29,434400.96,2025-05-27,2025-05-24
PO01464,2025-10-28,S016,P037,WH-South,113,110,1418.79,156066.9,2025-11-18,2025-11-22
PO01465,2025-06-08,S007,P068,WH-South,382,340,6782.27,2305971.8,2025-06-18,2025-06-19
PO01466,2026-06-19,S017,P073,WH-East,88,79,4048.01,319792.79,2026-06-24,2026-07-02
PO01467,2025-07-19,S003,P070,WH-North,25,22,2363.97,52007.34,2025-07-29,2025-07-31
PO01468,2025-03-06,S012,P064,WH-East,225,194,6957.51,1349756.94,2025-03-11,2025-03-19
PO01469,2025-03-20,S007,P018,WH-South,35,35,5728.7,200504.5,2025-04-03,2025-04-09
PO01470,2025-04-02,S003,P035,WH-East,79,78,7193.14,561064.92,2025-04-26,2025-04-29
PO01471,2025-05-20,S003,P023,WH-West,161,140,1939.29,271500.6,2025-06-01,2025-06-04
PO01472,2025-01-01,S021,P095,WH-West,308,259,4617.29,1195878.11,2025-01-21,2025-01-21
PO01473,2025-09-24,S025,P084,WH-West,376,336,6608.9,2220590.4,2025-10-10,2025-10-12
PO01474,2025-02-20,S021,P007,WH-West,472,426,7730.21,3293069.46,2025-03-15,2025-03-19
PO01475,2025-08-17,S005,P061,WH-East,443,364,6142.41,2235837.24,2025-09-04,2025-09-06
PO01476,2026-01-04,S013,P076,WH-North,225,224,1819.91,407659.84,2026-01-16,2026-01-19
PO01477,2026-03-26,S025,P049,WH-North,59,58,2161.22,125350.76,2026-04-18,2026-04-17
PO01478,2025-04-09,S022,P057,WH-West,28,28,606.82,16990.96,2025-04-28,2025-05-03
PO01479,2026-05-08,S007,P068,WH-South,110,108,6782.27,732485.16,2026-05-17,2026-05-23
PO01480,2025-03-13,S015,P012,WH-East,214,207,2355.34,487555.38,2025-04-03,2025-04-01
PO01481,2025-06-30,S001,P015,WH-South,221,209,7332.43,1532477.87,2025-07-18,2025-07-25
PO01482,2025-06-05,S022,P002,WH-West,67,67,6949.48,465615.16,2025-06-24,2025-06-28
PO01483,2026-01-27,S002,P047,WH-East,478,460,7921.92,3644083.2,2026-02-08,2026-02-12
PO01484,2025-12-26,S012,P075,WH-West,468,443,4020.25,1780970.75,2026-01-03,2026-01-11
PO01485,2025-12-08,S009,P056,WH-East,285,279,765.88,213680.52,2025-12-19,2025-12-17
PO01486,2025-01-20,S009,P097,WH-West,264,229,6093.09,1395317.61,2025-01-31,2025-02-05
PO01487,2025-11-29,S010,P014,WH-North,281,281,5698.83,1601371.23,2025-12-08,2025-12-07
PO01488,2025-07-11,S001,P027,WH-East,475,391,3376.64,1320266.24,2025-07-25,2025-07-31
PO01489,2025-12-12,S010,P004,WH-North,337,320,4269.34,1366188.8,2026-01-05,2026-01-07
PO01490,2025-10-22,S022,P038,WH-West,50,42,7793.26,327316.92,2025-10-31,2025-11-07
PO01491,2025-05-15,S025,P084,WH-East,281,278,6608.9,1837274.2,2025-05-23,2025-05-23
PO01492,2025-07-22,S022,P002,WH-South,370,370,6949.48,2571307.6,2025-08-06,2025-08-07
PO01493,2025-03-29,S010,P004,WH-South,53,48,4269.34,204928.32,2025-04-08,2025-04-07
PO01494,2025-12-11,S015,P024,WH-East,264,262,3955.92,1036451.04,2025-12-30,2026-01-07
PO01495,2025-09-07,S004,P009,WH-North,368,326,5350.8,1744360.8,2025-09-22,2025-09-28
PO01496,2025-11-15,S013,P019,WH-West,342,291,4142.28,1205403.48,2025-11-26,2025-11-30
PO01497,2026-05-12,S010,P062,WH-North,465,407,7600.79,3093521.53,2026-06-04,2026-06-10
PO01498,2025-10-16,S017,P072,WH-North,489,431,5486.78,2364802.18,2025-10-25,2025-11-02
PO01499,2025-10-28,S001,P041,WH-East,287,272,7152.57,1945499.04,2025-11-05,2025-11-11
PO01500,2025-01-06,S025,P092,WH-South,313,306,7533.17,2305150.02,2025-01-11,2025-01-15
PO01501,2025-09-15,S023,P077,WH-West,230,198,7797.85,1543974.3,2025-10-05,2025-10-08
PO01502,2025-08-10,S017,P072,WH-North,154,129,5486.78,707794.62,2025-08-26,2025-08-29
PO01503,2025-11-09,S012,P078,WH-South,83,72,5690.78,409736.16,2025-12-03,2025-12-01
PO01504,2025-12-14,S012,P050,WH-North,490,431,1675.05,721946.55,2026-01-05,2026-01-11
PO01505,2025-04-01,S014,P074,WH-East,394,345,7257.25,2503751.25,2025-04-25,2025-05-03
PO01506,2025-06-20,S025,P084,WH-East,395,341,6608.9,2253634.9,2025-06-26,2025-06-28
PO01507,2025-10-21,S005,P065,WH-North,398,363,5199.81,1887531.03,2025-11-07,2025-11-07
PO01508,2025-07-11,S013,P076,WH-South,266,264,1819.91,480456.24,2025-07-27,2025-08-03
PO01509,2025-04-10,S018,P099,WH-North,352,296,1041.43,308263.28,2025-04-18,2025-04-23
PO01510,2025-01-31,S025,P084,WH-West,407,404,6608.9,2669995.6,2025-02-08,2025-02-09
PO01511,2026-05-19,S013,P076,WH-North,296,272,1819.91,495015.52,2026-06-05,2026-06-07
PO01512,2025-04-08,S015,P012,WH-West,97,92,2355.34,216691.28,2025-04-15,2025-04-18
PO01513,2025-02-21,S021,P039,WH-North,183,180,1910.51,343891.8,2025-03-14,2025-03-12
PO01514,2026-04-20,S005,P029,WH-West,410,361,6128.71,2212464.31,2026-05-01,2026-04-28
PO01515,2025-12-09,S022,P058,WH-South,96,96,2347.48,225358.08,2025-12-26,2025-12-28
PO01516,2025-12-16,S017,P067,WH-North,438,366,3111.48,1138801.68,2026-01-04,2026-01-09
PO01517,2026-06-03,S023,P071,WH-North,400,370,3389.05,1253948.5,2026-06-21,2026-06-24
PO01518,2025-01-18,S017,P087,WH-West,196,171,5608.98,959135.58,2025-02-07,2025-02-15
PO01519,2025-08-18,S023,P077,WH-East,116,105,7797.85,818774.25,2025-09-08,2025-09-16
PO01520,2026-04-26,S012,P075,WH-South,396,360,4020.25,1447290.0,2026-05-16,2026-05-21
PO01521,2025-06-09,S017,P025,WH-East,158,158,1867.3,295033.4,2025-06-29,2025-07-07
PO01522,2026-02-16,S025,P084,WH-East,262,238,6608.9,1572918.2,2026-02-21,2026-02-28
PO01523,2026-01-23,S025,P049,WH-North,378,363,2161.22,784522.86,2026-02-10,2026-02-09
PO01524,2025-01-02,S004,P063,WH-North,364,364,4099.62,1492261.68,2025-01-08,2025-01-09
PO01525,2025-05-31,S001,P027,WH-North,378,347,3376.64,1171694.08,2025-06-13,2025-06-15
PO01526,2026-06-19,S003,P070,WH-East,270,243,2363.97,574444.71,2026-07-12,2026-07-14
PO01527,2025-12-13,S003,P070,WH-South,299,299,2363.97,706827.03,2025-12-22,2025-12-23
PO01528,2026-02-22,S022,P058,WH-West,297,293,2347.48,687811.64,2026-03-08,2026-03-06
PO01529,2025-06-17,S004,P009,WH-West,190,190,5350.8,1016652.0,2025-06-27,2025-07-04
PO01530,2025-01-10,S013,P085,WH-West,198,178,800.7,142524.6,2025-01-17,2025-01-23
PO01531,2025-12-04,S010,P082,WH-South,196,188,5709.22,1073333.36,2025-12-10,2025-12-09
PO01532,2025-04-21,S019,P001,WH-East,397,345,1589.96,548536.2,2025-05-14,2025-05-16
PO01533,2025-06-29,S013,P076,WH-East,395,392,1819.91,713404.72,2025-07-09,2025-07-14
PO01534,2026-02-15,S005,P065,WH-South,297,297,5199.81,1544343.57,2026-03-01,2026-03-07
PO01535,2025-06-30,S025,P092,WH-North,354,309,7533.17,2327749.53,2025-07-22,2025-07-26
PO01536,2026-01-02,S015,P024,WH-South,37,31,3955.92,122633.52,2026-01-20,2026-01-24
PO01537,2026-06-09,S013,P019,WH-East,319,274,4142.28,1134984.72,2026-06-15,2026-06-19
PO01538,2025-06-23,S010,P014,WH-West,128,121,5698.83,689558.43,2025-07-01,2025-07-08
PO01539,2025-03-27,S010,P014,WH-West,51,45,5698.83,256447.35,2025-04-15,2025-04-17
PO01540,2025-03-04,S022,P090,WH-West,461,437,1950.75,852477.75,2025-03-14,2025-03-22
PO01541,2026-03-07,S019,P080,WH-North,75,67,5694.0,381498.0,2026-03-17,2026-03-24
PO01542,2026-01-09,S012,P088,WH-North,247,247,5620.86,1388352.42,2026-01-22,2026-01-21
PO01543,2025-09-21,S001,P032,WH-South,93,85,6504.58,552889.3,2025-10-15,2025-10-16
PO01544,2025-06-18,S007,P006,WH-West,28,26,514.64,13380.64,2025-07-10,2025-07-14
PO01545,2025-11-13,S025,P094,WH-North,466,415,7900.12,3278549.8,2025-11-21,2025-11-20
PO01546,2026-02-08,S003,P023,WH-East,108,90,1939.29,174536.1,2026-02-13,2026-02-10
PO01547,2025-08-01,S013,P019,WH-South,396,364,4142.28,1507789.92,2025-08-09,2025-08-17
PO01548,2025-12-27,S004,P089,WH-East,151,147,3726.91,547855.77,2026-01-03,2025-12-31
PO01549,2025-05-03,S004,P089,WH-East,313,313,3726.91,1166522.83,2025-05-20,2025-05-23
PO01550,2025-01-22,S022,P002,WH-West,257,215,6949.48,1494138.2,2025-02-10,2025-02-12
PO01551,2025-08-06,S014,P074,WH-East,375,367,7257.25,2663410.75,2025-08-11,2025-08-12
PO01552,2026-01-29,S001,P041,WH-West,269,235,7152.57,1680853.95,2026-02-18,2026-02-22
PO01553,2025-09-18,S001,P053,WH-South,61,60,6607.41,396444.6,2025-09-24,2025-09-28
PO01554,2026-06-08,S001,P027,WH-East,250,222,3376.64,749614.08,2026-06-18,2026-06-25
PO01555,2025-08-21,S003,P008,WH-West,410,346,5513.62,1907712.52,2025-08-26,2025-08-23
PO01556,2025-10-15,S014,P043,WH-East,189,178,6183.15,1100600.7,2025-11-05,2025-11-08
PO01557,2026-05-13,S010,P033,WH-North,393,393,5454.17,2143488.81,2026-06-03,2026-06-10
PO01558,2026-01-11,S014,P043,WH-North,335,287,6183.15,1774564.05,2026-01-16,2026-01-14
PO01559,2025-03-28,S020,P083,WH-East,109,90,1022.9,92061.0,2025-04-17,2025-04-17
PO01560,2025-06-19,S009,P030,WH-North,423,422,5123.21,2161994.62,2025-07-02,2025-06-29
PO01561,2025-08-17,S002,P034,WH-South,210,202,5330.87,1076835.74,2025-08-23,2025-08-21
PO01562,2025-07-30,S012,P078,WH-North,399,392,5690.78,2230785.76,2025-08-08,2025-08-14
PO01563,2026-05-08,S016,P100,WH-South,400,333,4482.47,1492662.51,2026-05-20,2026-05-25
PO01564,2026-06-24,S002,P020,WH-West,386,385,1946.07,749236.95,2026-06-29,2026-07-07
PO01565,2025-01-22,S017,P087,WH-South,296,268,5608.98,1503206.64,2025-02-04,2025-02-01
PO01566,2025-10-29,S010,P062,WH-West,146,146,7600.79,1109715.34,2025-11-16,2025-11-19
PO01567,2025-02-01,S009,P079,WH-North,152,127,6732.07,854972.89,2025-02-22,2025-02-22
PO01568,2025-11-07,S022,P002,WH-West,396,395,6949.48,2745044.6,2025-11-16,2025-11-19
PO01569,2025-12-11,S012,P088,WH-North,305,291,5620.86,1635670.26,2025-12-23,2025-12-26
PO01570,2025-05-17,S012,P088,WH-West,82,76,5620.86,427185.36,2025-06-07,2025-06-14
PO01571,2026-04-29,S021,P095,WH-South,259,216,4617.29,997334.64,2026-05-15,2026-05-21
PO01572,2026-05-27,S019,P080,WH-East,462,442,5694.0,2516748.0,2026-06-19,2026-06-18
PO01573,2026-03-04,S007,P068,WH-East,57,54,6782.27,366242.58,2026-03-16,2026-03-14
PO01574,2025-11-12,S008,P098,WH-East,183,177,2306.64,408275.28,2025-12-05,2025-12-04
PO01575,2025-03-04,S009,P079,WH-West,57,55,6732.07,370263.85,2025-03-20,2025-03-21
PO01576,2025-10-09,S020,P083,WH-East,298,271,1022.9,277205.9,2025-10-21,2025-10-25
PO01577,2025-02-04,S013,P019,WH-North,170,146,4142.28,604772.88,2025-02-19,2025-02-26
PO01578,2026-01-10,S003,P035,WH-North,77,77,7193.14,553871.78,2026-01-25,2026-01-30
PO01579,2025-09-20,S002,P020,WH-South,195,195,1946.07,379483.65,2025-10-09,2025-10-09
PO01580,2025-02-22,S001,P041,WH-West,262,226,7152.57,1616480.82,2025-02-28,2025-03-02
PO01581,2026-05-31,S005,P029,WH-South,409,387,6128.71,2371810.77,2026-06-07,2026-06-07
PO01582,2026-05-29,S001,P015,WH-East,382,329,7332.43,2412369.47,2026-06-03,2026-06-08
PO01583,2025-10-18,S025,P084,WH-West,193,192,6608.9,1268908.8,2025-10-23,2025-10-24
PO01584,2026-04-30,S001,P032,WH-South,362,304,6504.58,1977392.32,2026-05-08,2026-05-06
PO01585,2026-03-10,S008,P013,WH-North,162,162,272.75,44185.5,2026-04-02,2026-03-30
PO01586,2025-04-25,S021,P007,WH-East,276,260,7730.21,2009854.6,2025-05-17,2025-05-18
PO01587,2025-04-25,S015,P054,WH-East,119,98,3739.53,366473.94,2025-04-30,2025-05-04
PO01588,2025-05-04,S003,P016,WH-East,367,366,4791.69,1753758.54,2025-05-27,2025-06-03
PO01589,2025-10-22,S014,P010,WH-South,221,211,6761.94,1426769.34,2025-10-27,2025-11-03
PO01590,2026-01-22,S009,P056,WH-East,52,50,765.88,38294.0,2026-02-05,2026-02-07
PO01591,2025-09-30,S013,P066,WH-North,385,337,6590.35,2220947.95,2025-10-17,2025-10-24
PO01592,2026-01-17,S022,P038,WH-East,171,152,7793.26,1184575.52,2026-02-09,2026-02-17
PO01593,2025-08-10,S001,P053,WH-South,89,89,6607.41,588059.49,2025-09-03,2025-09-06
PO01594,2025-05-22,S010,P082,WH-South,161,152,5709.22,867801.44,2025-06-03,2025-06-08
PO01595,2025-08-09,S002,P034,WH-East,265,218,5330.87,1162129.66,2025-08-18,2025-08-18
PO01596,2025-07-18,S013,P085,WH-East,115,102,800.7,81671.4,2025-08-02,2025-08-03
PO01597,2025-03-24,S013,P085,WH-South,358,336,800.7,269035.2,2025-04-05,2025-04-10
PO01598,2025-08-01,S019,P001,WH-North,473,402,1589.96,639163.92,2025-08-19,2025-08-18
PO01599,2026-05-18,S009,P079,WH-North,103,86,6732.07,578958.02,2026-06-03,2026-05-31
PO01600,2025-11-03,S014,P074,WH-East,492,409,7257.25,2968215.25,2025-11-18,2025-11-22
PO01601,2026-01-13,S022,P059,WH-East,144,136,524.57,71341.52,2026-01-30,2026-02-04
PO01602,2025-09-30,S018,P099,WH-East,359,317,1041.43,330133.31,2025-10-14,2025-10-21
PO01603,2025-03-02,S017,P025,WH-South,185,166,1867.3,309971.8,2025-03-26,2025-04-01
PO01604,2025-12-13,S001,P032,WH-West,158,131,6504.58,852099.98,2025-12-25,2026-01-01
PO01605,2025-01-31,S019,P031,WH-West,466,451,1614.17,727990.67,2025-02-14,2025-02-22
PO01606,2026-06-11,S014,P074,WH-South,179,174,7257.25,1262761.5,2026-06-21,2026-06-27
PO01607,2025-12-26,S001,P003,WH-East,432,426,5817.69,2478335.94,2025-12-31,2025-12-31
PO01608,2025-11-17,S005,P086,WH-West,305,290,2683.09,778096.1,2025-11-30,2025-12-08
PO01609,2025-10-03,S013,P066,WH-South,432,421,6590.35,2774537.35,2025-10-11,2025-10-13
PO01610,2026-02-22,S017,P087,WH-South,105,98,5608.98,549680.04,2026-02-27,2026-03-02
PO01611,2025-08-28,S001,P041,WH-North,158,145,7152.57,1037122.65,2025-09-11,2025-09-14
PO01612,2025-05-30,S010,P062,WH-South,452,394,7600.79,2994711.26,2025-06-23,2025-06-27
PO01613,2025-03-03,S001,P053,WH-East,487,405,6607.41,2676001.05,2025-03-14,2025-03-16
PO01614,2026-03-05,S012,P088,WH-North,124,109,5620.86,612673.74,2026-03-16,2026-03-19
PO01615,2025-09-08,S005,P096,WH-West,97,93,4344.62,404049.66,2025-09-17,2025-09-22
PO01616,2025-01-11,S010,P033,WH-South,238,238,5454.17,1298092.46,2025-01-17,2025-01-19
PO01617,2026-02-21,S013,P091,WH-North,211,184,2579.79,474681.36,2026-03-06,2026-03-04
PO01618,2025-07-10,S008,P013,WH-South,397,379,272.75,103372.25,2025-07-20,2025-07-20
PO01619,2026-04-02,S021,P039,WH-South,441,404,1910.51,771846.04,2026-04-15,2026-04-16
PO01620,2025-09-26,S005,P029,WH-North,207,196,6128.71,1201227.16,2025-10-15,2025-10-19
PO01621,2026-05-16,S017,P025,WH-West,215,176,1867.3,328644.8,2026-06-02,2026-06-02
PO01622,2025-09-01,S013,P019,WH-South,410,346,4142.28,1433228.88,2025-09-20,2025-09-17
