order_id,order_date,product_id,customer_id,warehouse,quantity,unit_price,sales,order_status,delivery_date,order_year,order_month,order_month_name,fulfilled_flag
O01127,2025-06-07,P074,C0570,WH-East,8,8610.83,68886.64,Delivered,2025-06-13,2025,6,June,1
O01128,2025-08-04,P022,C0888,WH-North,6,9065.34,54392.04,Delivered,2025-08-09,2025,8,August,1
O01129,2026-04-07,P029,C0451,WH-West,11,7630.58,83936.38,Delivered,2026-04-13,2026,4,April,1
O01130,2025-05-14,P063,C0510,WH-South,13,6119.08,79548.04,Delivered,2025-05-24,2025,5,May,1
O01131,2025-03-08,P073,C0768,WH-North,10,5286.08,52860.8,Delivered,2025-03-11,2025,3,March,1
O01132,2025-01-07,P061,C0868,WH-East,9,9046.33,81416.97,Delivered,2025-01-14,2025,1,January,1
O01133,2026-06-10,P064,C0438,WH-East,10,9772.25,97722.5,Delivered,2026-06-20,2026,6,June,1
O01134,2025-03-14,P069,C0777,WH-East,5,7876.01,39380.05,Processing,2025-03-20,2025,3,March,0
O01135,2026-02-03,P040,C0950,WH-East,7,7396.64,51776.48,Delivered,2026-02-10,2026,2,February,1
O01136,2026-02-09,P075,C0976,WH-South,6,4757.22,28543.32,Delivered,2026-02-14,2026,2,February,1
O01137,2025-05-10,P001,C0947,WH-West,11,2324.33,25567.63,Delivered,2025-05-16,2025,5,May,1
O01138,2026-04-11,P065,C0528,WH-West,15,6932.91,103993.65,Cancelled,Unknown,2026,4,April,0
O01139,2025-07-25,P062,C0780,WH-East,5,11436.7,57183.5,Delivered,2025-07-27,2025,7,July,1
O01140,2025-09-23,P054,C0102,WH-South,6,5559.97,33359.82,Delivered,2025-09-25,2025,9,September,1
O01141,2026-06-21,P060,C0916,WH-West,4,1239.87,4959.48,Delivered,2026-06-26,2026,6,June,1
O01142,2025-09-10,P046,C0437,WH-West,3,2032.34,6097.02,Delivered,2025-09-14,2025,9,September,1
O01143,2025-10-16,P005,C0799,WH-West,13,5461.2,70995.6,Delivered,2025-10-22,2025,10,October,1
O01144,2025-06-13,P022,C0734,WH-East,1,9065.34,9065.34,Delivered,2025-06-22,2025,6,June,1
O01145,2025-04-05,P090,C0021,WH-South,1,2450.87,2450.87,Delivered,2025-04-07,2025,4,April,1
O01146,2025-04-20,P053,C0387,WH-East,6,8550.49,51302.94,Delivered,2025-04-26,2025,4,April,1
O01147,2025-12-02,P070,C0533,WH-South,14,2886.35,40408.9,Delivered,2025-12-08,2025,12,December,1
O01148,2025-08-26,P032,C0092,WH-North,9,8387.44,75486.96,Delivered,2025-08-29,2025,8,August,1
O01149,2026-01-16,P011,C0796,WH-South,8,11449.02,91592.16,Delivered,2026-01-22,2026,1,January,1
O01150,2026-03-12,P010,C0133,WH-South,12,8992.72,107912.64,Delivered,2026-03-21,2026,3,March,1
O01151,2026-04-28,P039,C0839,WH-East,2,2741.34,5482.68,Delivered,2026-05-06,2026,4,April,1
O01152,2025-01-25,P098,C0505,WH-East,9,2843.84,25594.56,Delivered,2025-01-28,2025,1,January,1
O01153,2025-04-27,P031,C0453,WH-North,8,1882.62,15060.96,Delivered,2025-05-04,2025,4,April,1
O01154,2026-04-27,P012,C0841,WH-East,14,3219.93,45079.02,Delivered,2026-04-29,2026,4,April,1
O01155,2026-01-27,P080,C0687,WH-South,14,6733.38,94267.32,Delivered,2026-01-31,2026,1,January,1
O01156,2026-06-21,P038,C0725,WH-West,12,9847.32,118167.84,Processing,2026-06-28,2026,6,June,0
O01157,2025-03-20,P067,C0148,WH-East,9,3626.7,32640.3,Delivered,2025-03-30,2025,3,March,1
O01158,2025-06-22,P066,C0934,WH-West,4,9296.31,37185.24,Delivered,2025-06-24,2025,6,June,1
O01159,2025-01-12,P052,C0232,WH-West,9,2109.04,18981.36,Delivered,2025-01-19,2025,1,January,1
O01160,2025-05-08,P005,C0884,WH-West,2,5461.2,10922.4,Delivered,2025-05-11,2025,5,May,1
O01161,2025-04-02,P011,C0165,WH-East,13,11449.02,148837.26,Delivered,2025-04-12,2025,4,April,1
O01162,2026-06-27,P025,C0314,WH-South,1,2564.25,2564.25,Delivered,2026-06-30,2026,6,June,1
O01163,2026-06-16,P035,C0657,WH-West,13,10862.84,141216.92,Delivered,2026-06-20,2026,6,June,1
O01164,2026-03-23,P035,C0298,WH-North,9,10862.84,97765.56,Delivered,2026-03-26,2026,3,March,1
O01165,2026-01-25,P022,C0988,WH-East,10,9065.34,90653.4,Returned,2026-01-30,2026,1,January,0
O01166,2025-02-12,P037,C0223,WH-West,8,2141.55,17132.4,Delivered,2025-02-17,2025,2,February,1
O01167,2025-09-11,P086,C0353,WH-West,7,3132.13,21924.91,Processing,2025-09-13,2025,9,September,0
O01168,2025-05-10,P055,C0416,WH-East,14,1487.11,20819.54,Delivered,2025-05-19,2025,5,May,1
O01169,2025-03-01,P075,C0062,WH-South,13,4757.22,61843.86,Delivered,2025-03-07,2025,3,March,1
O01170,2026-04-12,P096,C0608,WH-North,8,6299.54,50396.32,Delivered,2026-04-21,2026,4,April,1
O01171,2025-10-14,P099,C0624,WH-West,12,1477.4,17728.8,Processing,2025-10-21,2025,10,October,0
O01172,2026-06-01,P095,C0376,WH-North,1,5427.18,5427.18,Delivered,2026-06-04,2026,6,June,1
O01173,2026-04-12,P072,C0599,WH-East,14,7933.68,111071.52,Delivered,2026-04-20,2026,4,April,1
O01174,2025-12-11,P064,C0405,WH-South,9,9772.25,87950.25,Delivered,2025-12-21,2025,12,December,1
O01175,2026-01-17,P020,C0985,WH-East,12,2297.9,27574.8,Returned,2026-01-25,2026,1,January,0
O01176,2025-09-10,P098,C0929,WH-South,10,2843.84,28438.4,Delivered,2025-09-16,2025,9,September,1
O01177,2025-02-25,P004,C0255,WH-West,11,5647.39,62121.29,Delivered,2025-03-02,2025,2,February,1
O01178,2026-04-08,P018,C0451,WH-West,9,6842.11,61578.99,Cancelled,Unknown,2026,4,April,0
O01179,2026-04-02,P051,C0390,WH-West,15,506.74,7601.1,Cancelled,Unknown,2026,4,April,0
O01180,2025-03-24,P068,C0625,WH-South,12,7862.75,94353.0,Delivered,2025-03-30,2025,3,March,1
O01181,2025-04-09,P020,C0766,WH-East,11,2297.9,25276.9,Processing,2025-04-17,2025,4,April,0
O01182,2025-05-29,P009,C0348,WH-West,9,6820.58,61385.22,Delivered,2025-06-02,2025,5,May,1
O01183,2025-11-25,P080,C0502,WH-South,13,6733.38,87533.94,Delivered,2025-12-05,2025,11,November,1
O01184,2025-06-05,P026,C0322,WH-West,14,8058.43,112818.02,Delivered,2025-06-10,2025,6,June,1
O01185,2025-07-09,P025,C0544,WH-East,6,2564.25,15385.5,Delivered,2025-07-14,2025,7,July,1
O01186,2026-05-09,P068,C0064,WH-North,4,7862.75,31451.0,Delivered,2026-05-18,2026,5,May,1
O01187,2025-09-20,P041,C0154,WH-North,13,10031.16,130405.08,Delivered,2025-09-27,2025,9,September,1
O01188,2025-03-21,P059,C0958,WH-East,2,722.03,1444.06,Delivered,2025-03-23,2025,3,March,1
O01189,2026-02-04,P045,C0517,WH-West,11,11503.77,126541.47,Delivered,2026-02-07,2026,2,February,1
O01190,2025-09-17,P041,C0395,WH-West,4,10031.16,40124.64,Returned,2025-09-27,2025,9,September,0
O01191,2025-04-11,P038,C0896,WH-North,7,9847.32,68931.24,Delivered,2025-04-18,2025,4,April,1
O01192,2025-12-25,P019,C0330,WH-North,1,6267.38,6267.38,Delivered,2026-01-02,2025,12,December,1
O01193,2026-01-15,P014,C0463,WH-North,14,8215.45,115016.3,Delivered,2026-01-25,2026,1,January,1
O01194,2025-08-09,P021,C0722,WH-North,9,2945.59,26510.31,Delivered,2025-08-13,2025,8,August,1
O01195,2026-02-24,P015,C0945,WH-South,3,10925.43,32776.29,Delivered,2026-03-02,2026,2,February,1
O01196,2025-05-04,P003,C0974,WH-East,13,8874.43,115367.59,Delivered,2025-05-10,2025,5,May,1
O01197,2026-02-26,P037,C0092,WH-West,13,2141.55,27840.15,Delivered,2026-03-06,2026,2,February,1
O01198,2025-08-19,P046,C0222,WH-West,4,2032.34,8129.36,Cancelled,Unknown,2025,8,August,0
O01199,2025-03-04,P016,C0190,WH-East,12,6037.0,72444.0,Delivered,2025-03-09,2025,3,March,1
O01200,2026-04-30,P014,C0572,WH-West,5,8215.45,41077.25,Delivered,2026-05-05,2026,4,April,1
O01201,2026-04-28,P009,C0205,WH-West,12,6820.58,81846.96,Delivered,2026-05-07,2026,4,April,1
O01202,2026-06-03,P007,C0212,WH-North,13,11389.37,148061.81,Delivered,2026-06-07,2026,6,June,1
O01203,2025-06-04,P014,C0770,WH-West,3,8215.45,24646.35,Delivered,2025-06-07,2025,6,June,1
O01204,2025-04-02,P006,C0089,WH-East,4,716.9,2867.6,Delivered,2025-04-12,2025,4,April,1
O01205,2026-06-10,P085,C0748,WH-East,5,1090.03,5450.15,Delivered,2026-06-15,2026,6,June,1
O01206,2026-03-31,P015,C0955,WH-East,12,10925.43,131105.16,Delivered,2026-04-10,2026,3,March,1
O01207,2026-05-25,P052,C0363,WH-West,1,2109.04,2109.04,Delivered,2026-06-01,2026,5,May,1
O01208,2025-07-02,P072,C0371,WH-South,14,7933.68,111071.52,Delivered,2025-07-04,2025,7,July,1
O01209,2026-01-21,P034,C0332,WH-North,9,7873.1,70857.9,Returned,2026-01-25,2026,1,January,0
O01210,2026-02-09,P001,C0921,WH-East,10,2324.33,23243.3,Delivered,2026-02-17,2026,2,February,1
O01211,2025-09-03,P096,C0708,WH-South,13,6299.54,81894.02,Delivered,2025-09-13,2025,9,September,1
O01212,2026-04-16,P069,C0426,WH-West,10,7876.01,78760.1,Delivered,2026-04-25,2026,4,April,1
O01213,2026-02-27,P094,C0844,WH-North,13,9560.46,124285.98,Delivered,2026-03-05,2026,2,February,1
O01214,2025-03-06,P086,C0455,WH-South,14,3132.13,43849.82,Delivered,2025-03-15,2025,3,March,1
O01215,2025-01-13,P020,C0695,WH-West,4,2297.9,9191.6,Cancelled,Unknown,2025,1,January,0
O01216,2025-08-01,P080,C0422,WH-West,13,6733.38,87533.94,Delivered,2025-08-05,2025,8,August,1
O01217,2025-08-30,P007,C1000,WH-South,9,11389.37,102504.33,Delivered,2025-09-08,2025,8,August,1
O01218,2026-05-08,P007,C0763,WH-South,4,11389.37,45557.48,Delivered,2026-05-18,2026,5,May,1
O01219,2025-08-01,P050,C0736,WH-East,14,1973.84,27633.76,Delivered,2025-08-10,2025,8,August,1
O01220,2025-12-04,P002,C0171,WH-North,1,9662.88,9662.88,Delivered,2025-12-09,2025,12,December,1
O01221,2025-06-22,P047,C0710,WH-North,12,9554.1,114649.2,Cancelled,Unknown,2025,6,June,0
O01222,2025-06-13,P014,C0249,WH-East,5,8215.45,41077.25,Delivered,2025-06-19,2025,6,June,1
O01223,2026-04-10,P031,C0181,WH-North,13,1882.62,24474.06,Delivered,2026-04-15,2026,4,April,1
O01224,2026-05-12,P050,C0475,WH-North,9,1973.84,17764.56,Delivered,2026-05-22,2026,5,May,1
O01225,2026-01-30,P061,C0483,WH-West,3,9046.33,27138.99,Delivered,2026-02-03,2026,1,January,1
O01226,2025-11-04,P041,C0384,WH-South,5,10031.16,50155.8,Delivered,2025-11-06,2025,11,November,1
O01227,2025-07-02,P014,C0789,WH-East,3,8215.45,24646.35,Delivered,2025-07-10,2025,7,July,1
O01228,2026-05-25,P005,C0404,WH-South,12,5461.2,65534.4,Returned,2026-06-03,2026,5,May,0
O01229,2026-06-30,P075,C0787,WH-North,3,4757.22,14271.66,Delivered,2026-07-04,2026,6,June,1
O01230,2025-08-15,P005,C0161,WH-North,1,5461.2,5461.2,Processing,2025-08-19,2025,8,August,0
O01231,2026-03-12,P064,C0248,WH-East,2,9772.25,19544.5,Delivered,2026-03-19,2026,3,March,1
O01232,2026-02-26,P029,C0319,WH-South,2,7630.58,15261.16,Delivered,2026-03-01,2026,2,February,1
O01233,2025-01-21,P075,C0964,WH-West,9,4757.22,42814.98,Delivered,2025-01-28,2025,1,January,1
O01234,2026-02-01,P005,C0700,WH-South,7,5461.2,38228.4,Delivered,2026-02-07,2026,2,February,1
O01235,2025-04-15,P096,C0531,WH-South,8,6299.54,50396.32,Delivered,2025-04-23,2025,4,April,1
O01236,2025-07-11,P036,C0756,WH-East,2,9014.91,18029.82,Delivered,2025-07-21,2025,7,July,1
O01237,2025-01-17,P079,C0113,WH-West,9,8889.27,80003.43,Delivered,2025-01-27,2025,1,January,1
O01238,2025-04-30,P019,C0924,WH-South,13,6267.38,81475.94,Delivered,2025-05-02,2025,4,April,1
O01239,2026-01-28,P064,C0790,WH-South,3,9772.25,29316.75,Returned,2026-02-05,2026,1,January,0
O01240,2026-03-01,P022,C0563,WH-North,10,9065.34,90653.4,Processing,2026-03-05,2026,3,March,0
O01241,2025-05-09,P034,C0344,WH-North,13,7873.1,102350.3,Delivered,2025-05-14,2025,5,May,1
O01242,2025-05-10,P056,C0123,WH-West,2,888.53,1777.06,Delivered,2025-05-13,2025,5,May,1
O01243,2025-01-29,P017,C0750,WH-South,12,8360.81,100329.72,Delivered,2025-01-31,2025,1,January,1
O01244,2025-04-07,P076,C0319,WH-South,1,2781.69,2781.69,Delivered,2025-04-11,2025,4,April,1
O01245,2025-01-10,P089,C0574,WH-North,9,5210.42,46893.78,Delivered,2025-01-20,2025,1,January,1
O01246,2025-08-30,P056,C0478,WH-West,8,888.53,7108.24,Delivered,2025-09-01,2025,8,August,1
O01247,2025-08-20,P017,C0413,WH-East,13,8360.81,108690.53,Delivered,2025-08-24,2025,8,August,1
O01248,2025-10-11,P074,C0586,WH-North,15,8610.83,129162.45,Delivered,2025-10-17,2025,10,October,1
O01249,2025-07-19,P092,C0245,WH-South,12,9918.59,119023.08,Delivered,2025-07-23,2025,7,July,1
O01250,2025-03-20,P082,C0544,WH-East,11,7665.58,84321.38,Delivered,2025-03-25,2025,3,March,1
O01251,2025-06-22,P018,C0457,WH-South,4,6842.11,27368.44,Cancelled,Unknown,2025,6,June,0
O01252,2026-04-12,P045,C0153,WH-South,7,11503.77,80526.39,Returned,2026-04-14,2026,4,April,0
O01253,2026-02-20,P096,C0656,WH-South,12,6299.54,75594.48,Delivered,2026-02-27,2026,2,February,1
O01254,2026-03-25,P078,C0015,WH-West,14,8749.35,122490.9,Delivered,2026-04-02,2026,3,March,1
O01255,2025-03-28,P056,C0443,WH-East,3,888.53,2665.59,Delivered,2025-04-05,2025,3,March,1
O01256,2025-04-11,P080,C0304,WH-South,3,6733.38,20200.14,Delivered,2025-04-18,2025,4,April,1
O01257,2025-01-08,P050,C0786,WH-West,4,1973.84,7895.36,Delivered,2025-01-16,2025,1,January,1
O01258,2025-07-19,P058,C0245,WH-East,2,3596.21,7192.42,Delivered,2025-07-23,2025,7,July,1
O01259,2026-05-20,P018,C0791,WH-North,14,6842.11,95789.54,Delivered,2026-05-26,2026,5,May,1
O01260,2025-03-28,P080,C0567,WH-West,10,6733.38,67333.8,Delivered,2025-04-05,2025,3,March,1
O01261,2025-02-12,P081,C0554,WH-East,4,8788.43,35153.72,Delivered,2025-02-18,2025,2,February,1
O01262,2026-01-20,P007,C0899,WH-South,10,11389.37,113893.7,Delivered,2026-01-23,2026,1,January,1
O01263,2026-03-11,P076,C0455,WH-South,3,2781.69,8345.07,Delivered,2026-03-18,2026,3,March,1
O01264,2026-02-12,P098,C0359,WH-West,8,2843.84,22750.72,Delivered,2026-02-20,2026,2,February,1
O01265,2026-04-28,P010,C0052,WH-North,11,8992.72,98919.92,Delivered,2026-05-01,2026,4,April,1
O01266,2025-01-17,P069,C0011,WH-West,2,7876.01,15752.02,Delivered,2025-01-26,2025,1,January,1
O01267,2025-05-28,P085,C0823,WH-North,11,1090.03,11990.33,Delivered,2025-06-03,2025,5,May,1
O01268,2025-10-04,P003,C0600,WH-North,9,8874.43,79869.87,Delivered,2025-10-13,2025,10,October,1
O01269,2025-08-20,P083,C0227,WH-West,3,1377.9,4133.7,Delivered,2025-08-24,2025,8,August,1
O01270,2026-01-01,P044,C0114,WH-West,4,3533.01,14132.04,Delivered,2026-01-04,2026,1,January,1
O01271,2025-08-16,P099,C0537,WH-West,13,1477.4,19206.2,Delivered,2025-08-24,2025,8,August,1
O01272,2026-03-12,P070,C0604,WH-East,10,2886.35,28863.5,Processing,2026-03-18,2026,3,March,0
O01273,2026-02-03,P014,C0972,WH-East,14,8215.45,115016.3,Delivered,2026-02-09,2026,2,February,1
O01274,2025-07-30,P004,C0087,WH-West,15,5647.39,84710.85,Processing,2025-08-08,2025,7,July,0
O01275,2026-01-26,P018,C0593,WH-East,10,6842.11,68421.1,Delivered,2026-02-05,2026,1,January,1
O01276,2026-05-14,P093,C0250,WH-East,15,11181.17,167717.55,Delivered,2026-05-23,2026,5,May,1
O01277,2026-06-24,P099,C0250,WH-North,15,1477.4,22161.0,Delivered,2026-06-27,2026,6,June,1
O01278,2026-05-06,P052,C0937,WH-South,3,2109.04,6327.12,Delivered,2026-05-14,2026,5,May,1
O01279,2026-03-18,P038,C0421,WH-South,3,9847.32,29541.96,Delivered,2026-03-24,2026,3,March,1
O01280,2025-09-18,P080,C0210,WH-East,8,6733.38,53867.04,Delivered,2025-09-26,2025,9,September,1
O01281,2025-12-16,P020,C0951,WH-North,8,2297.9,18383.2,Returned,2025-12-20,2025,12,December,0
O01282,2025-12-18,P088,C0521,WH-West,13,7327.81,95261.53,Processing,2025-12-23,2025,12,December,0
O01283,2026-06-04,P099,C0611,WH-North,13,1477.4,19206.2,Delivered,2026-06-12,2026,6,June,1
O01284,2025-11-16,P044,C0548,WH-North,6,3533.01,21198.06,Delivered,2025-11-19,2025,11,November,1
O01285,2025-05-18,P051,C0057,WH-South,4,506.74,2026.96,Delivered,2025-05-21,2025,5,May,1
O01286,2026-01-03,P019,C0063,WH-West,1,6267.38,6267.38,Delivered,2026-01-05,2026,1,January,1
O01287,2025-08-08,P068,C0338,WH-South,4,7862.75,31451.0,Processing,2025-08-10,2025,8,August,0
O01288,2025-12-03,P097,C0788,WH-East,8,7927.96,63423.68,Delivered,2025-12-05,2025,12,December,1
O01289,2025-08-11,P066,C0725,WH-South,6,9296.31,55777.86,Delivered,2025-08-18,2025,8,August,1
O01290,2025-12-26,P013,C0815,WH-North,2,359.86,719.72,Processing,2026-01-01,2025,12,December,0
O01291,2025-11-25,P062,C0532,WH-West,3,11436.7,34310.1,Delivered,2025-12-04,2025,11,November,1
O01292,2026-04-08,P061,C0759,WH-West,12,9046.33,108555.96,Returned,2026-04-14,2026,4,April,0
O01293,2026-01-17,P030,C0006,WH-West,7,6989.65,48927.55,Delivered,2026-01-19,2026,1,January,1
O01294,2025-06-18,P098,C0585,WH-South,11,2843.84,31282.24,Processing,2025-06-27,2025,6,June,0
O01295,2025-08-05,P030,C0619,WH-South,11,6989.65,76886.15,Delivered,2025-08-12,2025,8,August,1
O01296,2026-01-13,P051,C0605,WH-South,4,506.74,2026.96,Delivered,2026-01-22,2026,1,January,1
O01297,2025-04-29,P088,C0511,WH-East,4,7327.81,29311.24,Delivered,2025-05-02,2025,4,April,1
O01298,2025-07-09,P048,C0797,WH-South,15,8206.14,123092.1,Delivered,2025-07-18,2025,7,July,1
O01299,2026-01-05,P033,C0461,WH-East,15,7876.29,118144.35,Processing,2026-01-12,2026,1,January,0
O01300,2025-05-29,P074,C0356,WH-South,5,8610.83,43054.15,Delivered,2025-05-31,2025,5,May,1
O01301,2026-05-03,P082,Unknown,WH-East,8,7665.58,61324.64,Cancelled,Unknown,2026,5,May,0
O01302,2026-01-09,P019,C0367,WH-North,14,6267.38,87743.32,Delivered,2026-01-15,2026,1,January,1
O01303,2025-06-09,P071,C0889,WH-North,14,4401.72,61624.08,Delivered,2025-06-17,2025,6,June,1
O01304,2025-12-17,P057,C0561,WH-West,7,919.99,6439.93,Delivered,2025-12-22,2025,12,December,1
O01305,2025-10-15,P019,C0364,WH-North,9,6267.38,56406.42,Delivered,2025-10-21,2025,10,October,1
O01306,2025-10-15,P088,C0390,WH-West,15,7327.81,109917.15,Delivered,2025-10-19,2025,10,October,1
O01307,2025-08-14,P079,C0295,WH-East,5,8889.27,44446.35,Delivered,2025-08-17,2025,8,August,1
O01308,2026-06-07,P041,C0505,WH-West,1,10031.16,10031.16,Delivered,2026-06-10,2026,6,June,1
O01309,2026-06-06,P042,C0288,WH-North,4,4932.36,19729.44,Delivered,2026-06-12,2026,6,June,1
O01310,2025-09-30,P087,C0177,WH-East,6,6619.57,39717.42,Delivered,2025-10-05,2025,9,September,1
O01311,2026-02-06,P052,C0299,WH-West,6,2109.04,12654.24,Delivered,2026-02-09,2026,2,February,1
O01312,2025-07-02,P004,C0620,WH-East,9,5647.39,50826.51,Cancelled,Unknown,2025,7,July,0
O01313,2026-05-03,P004,C0284,WH-East,10,5647.39,56473.9,Delivered,2026-05-13,2026,5,May,1
O01314,2025-05-04,P005,C0813,WH-North,13,5461.2,70995.6,Delivered,2025-05-13,2025,5,May,1
O01315,2026-02-18,P041,C0577,WH-East,5,10031.16,50155.8,Delivered,2026-02-28,2026,2,February,1
O01316,2025-06-21,P087,C0818,WH-South,5,6619.57,33097.85,Delivered,2025-07-01,2025,6,June,1
O01317,2025-10-15,P061,C0054,WH-North,6,9046.33,54277.98,Delivered,2025-10-24,2025,10,October,1
O01318,2026-03-11,P075,C0819,WH-West,11,4757.22,52329.42,Delivered,2026-03-21,2026,3,March,1
O01319,2025-04-23,P055,C0811,WH-South,6,1487.11,8922.66,Delivered,2025-04-28,2025,4,April,1
O01320,2025-05-02,P075,C0320,WH-North,3,4757.22,14271.66,Delivered,2025-05-11,2025,5,May,1
O01321,2026-06-28,P013,C0479,WH-East,6,359.86,2159.16,Delivered,2026-07-01,2026,6,June,1
O01322,2025-08-10,P014,C0542,WH-West,8,8215.45,65723.6,Delivered,2025-08-20,2025,8,August,1
O01323,2025-02-08,P060,C0758,WH-East,12,1239.87,14878.44,Delivered,2025-02-18,2025,2,February,1
O01324,2026-05-12,P072,C0722,WH-East,6,7933.68,47602.08,Delivered,2026-05-16,2026,5,May,1
O01325,2025-08-21,P025,C0221,WH-West,12,2564.25,30771.0,Delivered,2025-08-28,2025,8,August,1
O01326,2026-06-14,P082,C0682,WH-West,11,7665.58,84321.38,Processing,2026-06-22,2026,6,June,0
O01327,2025-05-29,P044,C0934,WH-North,5,3533.01,17665.05,Delivered,2025-06-02,2025,5,May,1
O01328,2026-02-01,P082,C0343,WH-North,3,7665.58,22996.74,Delivered,2026-02-07,2026,2,February,1
O01329,2025-10-29,P010,C0214,WH-East,1,8992.72,8992.72,Delivered,2025-10-31,2025,10,October,1
O01330,2025-12-26,P071,C0322,WH-North,5,4401.72,22008.6,Processing,2025-12-30,2025,12,December,0
O01331,2025-08-26,P050,C0581,WH-South,6,1973.84,11843.04,Delivered,2025-09-04,2025,8,August,1
O01332,2025-08-24,P044,C0746,WH-West,14,3533.01,49462.14,Delivered,2025-08-28,2025,8,August,1
O01333,2025-07-22,P014,C0015,WH-East,6,8215.45,49292.7,Delivered,2025-07-31,2025,7,July,1
O01334,2025-09-13,P015,C0957,WH-South,14,10925.43,152956.02,Delivered,2025-09-23,2025,9,September,1
O01335,2025-08-23,P016,C0480,WH-South,6,6037.0,36222.0,Delivered,2025-08-30,2025,8,August,1
O01336,2025-12-11,P002,C0878,WH-West,3,9662.88,28988.64,Delivered,2025-12-19,2025,12,December,1
O01337,2026-06-18,P030,C0134,WH-North,15,6989.65,104844.75,Delivered,2026-06-25,2026,6,June,1
O01338,2026-04-11,P030,C0718,WH-South,4,6989.65,27958.6,Delivered,2026-04-20,2026,4,April,1
O01339,2026-06-25,P082,C0024,WH-East,15,7665.58,114983.7,Delivered,2026-07-03,2026,6,June,1
O01340,2025-08-01,P031,C0377,WH-South,3,1882.62,5647.86,Delivered,Unknown,2025,8,August,1
O01341,2026-04-08,P077,C0597,WH-West,2,12073.98,24147.96,Delivered,2026-04-12,2026,4,April,1
O01342,2026-03-12,P020,C0142,WH-North,8,2297.9,18383.2,Delivered,2026-03-16,2026,3,March,1
O01343,2025-10-10,P049,C0652,WH-North,7,3014.05,21098.35,Delivered,2025-10-14,2025,10,October,1
O01344,2026-04-08,P035,C0439,WH-East,11,10862.84,119491.24,Delivered,2026-04-13,2026,4,April,1
O01345,2026-02-11,P023,C0324,WH-East,8,2561.5,20492.0,Delivered,2026-02-13,2026,2,February,1
O01346,2025-03-29,P097,C0122,WH-East,13,7927.96,103063.48,Delivered,2025-04-01,2025,3,March,1
O01347,2025-02-13,P099,C0300,WH-East,6,1477.4,8864.4,Delivered,2025-02-19,2025,2,February,1
O01348,2026-04-06,P100,C0341,WH-East,11,6160.6,67766.6,Delivered,2026-04-13,2026,4,April,1
O01349,2025-10-05,P061,C0977,WH-South,15,9046.33,135694.95,Delivered,2025-10-15,2025,10,October,1
O01350,2026-02-25,P084,C0989,WH-South,12,9567.6,114811.2,Delivered,2026-02-28,2026,2,February,1
O01351,2025-12-19,P055,C0179,WH-West,15,1487.11,22306.65,Delivered,2025-12-29,2025,12,December,1
O01352,2026-05-30,P067,C0208,WH-North,14,3626.7,50773.8,Cancelled,Unknown,2026,5,May,0
O01353,2025-01-19,P008,C0978,WH-South,7,7685.98,53801.86,Delivered,2025-01-29,2025,1,January,1
O01354,2025-01-23,P040,C0166,WH-East,1,7396.64,7396.64,Delivered,2025-01-28,2025,1,January,1
O01355,2026-02-17,P059,C0041,WH-West,10,722.03,7220.3,Delivered,2026-02-25,2026,2,February,1
O01356,2025-01-30,P032,C0634,WH-East,5,8387.44,41937.2,Delivered,2025-02-01,2025,1,January,1
O01357,2025-04-18,P093,C0556,WH-North,4,11181.17,44724.68,Delivered,2025-04-27,2025,4,April,1
O01358,2026-01-02,P007,C0075,WH-East,10,11389.37,113893.7,Cancelled,Unknown,2026,1,January,0
O01359,2025-10-08,P002,C0480,WH-West,3,9662.88,28988.64,Delivered,2025-10-16,2025,10,October,1
O01360,2025-05-08,P085,C0348,WH-West,2,1090.03,2180.06,Delivered,2025-05-11,2025,5,May,1
